#t/tau	dx	dy	dz	ds^2	
44.2	-5833.09	3758.53	-664.187	4.85926e+07	
44.3	-6204.46	3903.52	-696.36	5.42178e+07	
44.4	-6067.47	3818.94	-614.595	5.17762e+07	
44.5	-6050.93	3835.41	-607.735	5.16935e+07	
44.6	-5987.54	3505.36	-1187.44	4.95481e+07	
44.7	-5960.45	3495.84	-1110.13	4.89802e+07	
44.8	-5842.49	3709.97	-1464.69	5.00439e+07	
44.9	-5772.13	3874.66	-1762.53	5.1437e+07	
45	-5471.66	3736.04	-2516.79	5.02312e+07	
45.1	-5677.15	3857.83	-2570.29	5.37193e+07	
45.2	-5742.52	3558.69	-2580.83	5.23015e+07	
45.3	-5385.58	3548.63	-2268.19	4.6742e+07	
45.4	-5291.36	3536.03	-2486.08	4.66825e+07	
45.5	-5242.5	3336.62	-2617.45	4.54679e+07	
45.6	-5151.76	3387.08	-2625.19	4.49046e+07	
45.7	-4851.11	3017.66	-2995.93	4.16151e+07	
45.8	-4654.84	2953.49	-3535.06	4.28872e+07	
45.9	-4518.94	2905.25	-2882.86	3.71722e+07	
46	-4898.38	3026.65	-2938.47	4.17893e+07	
46.1	-4827.64	2878.66	-3108.86	4.12578e+07	
46.2	-4782.43	2696.16	-3584.02	4.2986e+07	
46.3	-4910.31	2743.31	-3569.83	4.43806e+07	
46.4	-4887.3	2873.05	-3717.01	4.59562e+07	
46.5	-4614.74	3177.54	-3395.79	4.2924e+07	
46.6	-4621.64	3102.17	-3170.78	4.10369e+07	
46.7	-4591.56	3010.02	-2981.98	3.90349e+07	
46.8	-4627.09	3235.79	-2914.54	4.03748e+07	
46.9	-4384.42	3123.85	-2694.71	3.6243e+07	
47	-4505.73	3440.96	-2941.33	4.07932e+07	
47.1	-4329.21	3115.02	-3312.18	3.94159e+07	
47.2	-4241.85	3334.15	-3095.95	3.86948e+07	
47.3	-4230.59	3270.45	-2977.06	3.74567e+07	
